Time [s],Value,Parity Error,Framing Error
39.699985700,LF ,,
40.456110400,$,,
40.457151800,G,,
40.458193100,N,,
40.459234500,R,,
40.460275800,M,,
40.461317100,C,,
40.462358500,,,,
40.463399800,,,,
40.464441200,V,,
40.465482500,,,,
40.466523800,,,,
40.467565200,,,,
40.468606500,,,,
40.469647900,,,,
40.470689200,,,,
40.471730600,,,,
40.472771900,,,,
40.473813200,,,,
40.474854600,,,,
40.475895900,N,,
40.476937300,*,,
40.477978600,4,,
40.479020000,D,,
40.480061300,CR ,,
40.481102600,LF ,,
40.482144000,$,,
40.483185300,G,,
40.484226700,N,,
40.485268000,V,,
40.486309300,T,,
40.487350700,G,,
40.488392000,,,,
40.489433400,,,,
40.490474700,,,,
40.491516000,,,,
40.492557400,,,,
40.493598700,,,,
40.494640100,,,,
40.495681400,,,,
40.496722800,,,,
40.497764100,N,,
40.498805400,*,,
40.499846800,2,,
40.500888100,E,,
40.501929500,CR ,,
40.502970800,LF ,,
40.504012100,$,,
40.505053500,G,,
40.506094800,N,,
40.507136200,G,,
40.508177500,G,,
40.509218800,A,,
40.510260200,,,,
40.511301500,,,,
40.512342900,,,,
40.513384200,,,,
40.514425600,,,,
40.515466900,,,,
40.516508200,0,,
40.517549600,,,,
40.518590900,0,,
40.519632300,0,,
40.520673600,,,,
40.521715000,9,,
40.522756300,9,,
40.523797600,.,,
40.524839000,9,,
40.525880300,9,,
40.526921700,,,,
40.527963000,,,,
40.529004300,,,,
40.530045700,,,,
40.531087000,,,,
40.532128400,,,,
40.533169700,*,,
40.534211000,5,,
40.535252400,6,,
40.536293700,CR ,,
40.537335100,LF ,,
40.538376400,$,,
40.539417800,G,,
40.540459100,N,,
40.541500500,G,,
40.542541800,S,,
40.543583100,A,,
40.544624500,,,,
40.545665800,A,,
40.546707200,,,,
40.547748500,1,,
40.548789800,,,,
40.549831200,,,,
40.550872500,,,,
40.551913900,,,,
40.552955200,,,,
40.553996500,,,,
40.555037900,,,,
40.556079200,,,,
40.557120600,,,,
40.558161900,,,,
40.559203300,,,,
40.560244600,,,,
40.561285900,,,,
40.562327300,9,,
40.563368600,9,,
40.564410000,.,,
40.565451300,9,,
40.566492600,9,,
40.567534000,,,,
40.568575300,9,,
40.569616700,9,,
40.570658000,.,,
40.571699300,9,,
40.572740700,9,,
40.573782000,,,,
40.574823400,9,,
40.575864700,9,,
40.576906100,.,,
40.577947400,9,,
40.578988700,9,,
40.580030100,*,,
40.581071400,2,,
40.582112800,E,,
40.583154100,CR ,,
40.584195500,LF ,,
40.585236800,$,,
40.586278100,G,,
40.587319500,N,,
40.588360800,G,,
40.589402200,S,,
40.590443500,A,,
40.591484800,,,,
40.592526200,A,,
40.593567500,,,,
40.594608900,1,,
40.595650200,,,,
40.596691500,,,,
40.597732900,,,,
40.598774200,,,,
40.599815600,,,,
40.600856900,,,,
40.601898300,,,,
40.602939600,,,,
40.603981000,,,,
40.605022300,,,,
40.606063600,,,,
40.607105000,,,,
40.608146300,,,,
40.609187700,9,,
40.610229000,9,,
40.611270300,.,,
40.612311700,9,,
40.613353000,9,,
40.614394400,,,,
40.615435700,9,,
40.616477000,9,,
40.617518400,.,,
40.618559700,9,,
40.619601100,9,,
40.620642400,,,,
40.621683700,9,,
40.622725100,9,,
40.623766400,.,,
40.624807800,9,,
40.625849100,9,,
40.626890500,*,,
40.627931800,2,,
40.628973100,E,,
40.630014500,CR ,,
40.631055800,LF ,,
40.632097200,$,,
40.633138500,G,,
40.634179800,P,,
40.635221200,G,,
40.636262500,S,,
40.637303900,V,,
40.638345200,,,,
40.639386500,1,,
40.640427900,,,,
40.641469200,1,,
40.642510600,,,,
40.643551900,0,,
40.644593300,2,,
40.645634600,,,,
40.646676000,0,,
40.647717300,2,,
40.648758600,,,,
40.649800000,,,,
40.650841300,,,,
40.651882700,1,,
40.652924000,9,,
40.653965300,,,,
40.655006700,0,,
40.656048000,5,,
40.657089400,,,,
40.658130700,,,,
40.659172000,,,,
40.660213400,1,,
40.661254700,7,,
40.662296100,*,,
40.663337400,7,,
40.664378800,2,,
40.665420100,CR ,,
40.666461400,LF ,,
40.667502800,$,,
40.668544100,G,,
40.669585500,L,,
40.670626800,G,,
40.671668200,S,,
40.672709500,V,,
40.673750800,,,,
40.674792200,1,,
40.675833500,,,,
40.676874900,1,,
40.677916200,,,,
40.678957500,0,,
40.679998900,0,,
40.681040200,*,,
40.682081600,6,,
40.683122900,5,,
40.684164200,CR ,,
40.685205600,LF ,,
40.686246900,$,,
40.687288300,G,,
40.688329600,N,,
40.689371000,G,,
40.690412300,L,,
40.691453600,L,,
40.692495000,,,,
40.693536300,,,,
40.694577700,,,,
40.695619000,,,,
40.696660300,,,,
40.697701700,,,,
40.698743000,V,,
40.699784400,,,,
40.700825700,N,,
40.701867000,*,,
40.702908400,7,,
40.703949700,A,,
40.704991100,CR ,,
40.706032400,LF ,,
41.450572200,$,,
41.451613500,G,,
41.452654900,N,,
41.453696200,R,,
41.454737500,M,,
41.455778900,C,,
41.456820200,,,,
41.457861600,,,,
41.458902900,V,,
41.459944200,,,,
41.460985600,,,,
41.462026900,,,,
41.463068300,,,,
41.464109600,,,,
41.465150900,,,,
41.466192300,,,,
41.467233600,,,,
41.468275000,,,,
41.469316300,,,,
41.470357700,N,,
41.471399000,*,,
41.472440300,4,,
41.473481700,D,,
41.474523000,CR ,,
41.475564400,LF ,,
41.476605700,$,,
41.477647000,G,,
41.478688400,N,,
41.479729700,V,,
41.480771100,T,,
41.481812400,G,,
41.482853700,,,,
41.483895100,,,,
41.484936400,,,,
41.485977800,,,,
41.487019100,,,,
41.488060400,,,,
41.489101800,,,,
41.490143100,,,,
41.491184500,,,,
41.492225800,N,,
41.493267200,*,,
41.494308500,2,,
41.495349900,E,,
41.496391200,CR ,,
41.497432500,LF ,,
41.498473900,$,,
41.499515200,G,,
41.500556600,N,,
41.501597900,G,,
41.502639200,G,,
41.503680600,A,,
41.504721900,,,,
41.505763300,,,,
41.506804600,,,,
41.507845900,,,,
41.508887300,,,,
41.509928600,,,,
41.510970000,0,,
41.512011300,,,,
41.513052700,0,,
41.514094000,0,,
41.515135300,,,,
41.516176700,9,,
41.517218000,9,,
41.518259400,.,,
41.519300700,9,,
41.520342100,9,,
41.521383400,,,,
41.522424700,,,,
41.523466100,,,,
41.524507400,,,,
41.525548800,,,,
41.526590100,,,,
41.527631400,*,,
41.528672800,5,,
41.529714100,6,,
41.530755500,CR ,,
41.531796800,LF ,,
41.532838100,$,,
41.533879500,G,,
41.534920800,N,,
41.535962200,G,,
41.537003500,S,,
41.538044900,A,,
41.539086200,,,,
41.540127500,A,,
41.541168900,,,,
41.542210200,1,,
41.543251600,,,,
41.544292900,,,,
41.545334200,,,,
41.546375600,,,,
41.547416900,,,,
41.548458300,,,,
41.549499600,,,,
41.550540900,,,,
41.551582300,,,,
41.552623600,,,,
41.553665000,,,,
41.554706300,,,,
41.555747700,,,,
41.556789000,9,,
41.557830400,9,,
41.558871700,.,,
41.559913000,9,,
41.560954400,9,,
41.561995700,,,,
41.563037100,9,,
41.564078400,9,,
41.565119700,.,,
41.566161100,9,,
41.567202400,9,,
41.568243800,,,,
41.569285100,9,,
41.570326400,9,,
41.571367800,.,,
41.572409100,9,,
41.573450500,9,,
41.574491800,*,,
41.575533200,2,,
41.576574500,E,,
41.577615800,CR ,,
41.578657200,LF ,,
41.579698500,$,,
41.580739900,G,,
41.581781200,N,,
41.582822600,G,,
41.583863900,S,,
41.584905200,A,,
41.585946600,,,,
41.586987900,A,,
41.588029300,,,,
41.589070600,1,,
41.590111900,,,,
41.591153300,,,,
41.592194600,,,,
41.593236000,,,,
41.594277300,,,,
41.595318600,,,,
41.596360000,,,,
41.597401300,,,,
41.598442700,,,,
41.599484000,,,,
41.600525400,,,,
41.601566700,,,,
41.602608000,,,,
41.603649400,9,,
41.604690700,9,,
41.605732100,.,,
41.606773400,9,,
41.607814700,9,,
41.608856100,,,,
41.609897400,9,,
41.610938800,9,,
41.611980100,.,,
41.613021400,9,,
41.614062800,9,,
41.615104100,,,,
41.616145500,9,,
41.617186800,9,,
41.618228200,.,,
41.619269500,9,,
41.620310800,9,,
41.621352200,*,,
41.622393500,2,,
41.623434900,E,,
41.624476200,CR ,,
41.625517600,LF ,,
41.626558900,$,,
41.627600200,G,,
41.628641600,P,,
41.629682900,G,,
41.630724300,S,,
41.631765600,V,,
41.632806900,,,,
41.633848300,1,,
41.634889600,,,,
41.635931000,1,,
41.636972300,,,,
41.638013600,0,,
41.639055000,2,,
41.640096300,,,,
41.641137700,0,,
41.642179000,2,,
41.643220400,,,,
41.644261700,,,,
41.645303100,,,,
41.646344400,1,,
41.647385700,8,,
41.648427100,,,,
41.649468400,0,,
41.650509800,5,,
41.651551100,,,,
41.652592400,,,,
41.653633800,,,,
41.654675100,1,,
41.655716500,5,,
41.656757800,*,,
41.657799100,7,,
41.658840500,1,,
41.659881800,CR ,,
41.660923200,LF ,,
41.661964500,$,,
41.663005800,G,,
41.664047200,L,,
41.665088500,G,,
41.666129900,S,,
41.667171200,V,,
41.668212600,,,,
41.669253900,1,,
41.670295200,,,,
41.671336600,1,,
41.672377900,,,,
41.673419300,0,,
41.674460600,0,,
41.675501900,*,,
41.676543300,6,,
41.677584600,5,,
41.678626000,CR ,,
41.679667300,LF ,,
41.680708600,$,,
41.681750000,G,,
41.682791300,N,,
41.683832700,G,,
41.684874000,L,,
41.685915400,L,,
41.686956700,,,,
41.687998100,,,,
41.689039400,,,,
41.690080700,,,,
41.691122100,,,,
41.692163400,,,,
41.693204800,V,,
41.694246100,,,,
41.695287400,N,,
41.696328800,*,,
41.697370100,7,,
41.698411500,A,,
41.699452800,CR ,,
41.700494100,LF ,,
